replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket,target_name,control_apply_ms,benign_ping_avg_rtt_ms,benign_ping_loss_pct,benign_tcp_throughput_mbps,attack_ping_avg_rtt_ms,attack_ping_loss_pct,attack_tcp_throughput_mbps,ids_mirror_rx_bytes_delta,replay_mode,topology
118,NoControl,NoControl,,0,0.8164951801300049,0.8199999928474426,0.82,0,Forward,29552,benign,shared_bottleneck,0.0012019999928725156,11.306,0.0,22.790453437381547,11.227,0.0,68.08983518829523,0,mixed,two_switch
0,Greedy,Greedy,,1,0.8656986355781555,0.8600000143051147,0.85,6,Isolate,271,attack,shared_bottleneck,15.886143000017228,,100.0,0.0,,100.0,0.0,836,mixed,two_switch
1,Greedy,Greedy,,0,0.8092101216316223,0.8100000023841858,0.8,6,Isolate,323,benign,shared_bottleneck,15.540514000008443,,100.0,0.0,,100.0,0.0,210,mixed,two_switch
2,Greedy,Greedy,,1,0.8699979186058044,0.8700000047683716,0.86,6,Isolate,596,attack,shared_bottleneck,15.389351000010265,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
3,Greedy,Greedy,,1,0.8955565094947815,0.8899999856948853,0.9,6,Isolate,662,attack,shared_bottleneck,15.47971999997344,,100.0,0.0,,100.0,0.0,210,mixed,two_switch
4,Greedy,Greedy,,0,0.7705909609794617,0.7699999809265137,0.77,6,Isolate,1203,benign,shared_bottleneck,16.2206570000194,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
5,Greedy,Greedy,,1,0.8352600336074829,0.8299999833106995,0.85,6,Isolate,2496,attack,shared_bottleneck,15.528794999966067,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
6,Greedy,Greedy,,1,0.8638322949409485,0.8600000143051147,0.86,6,Isolate,3048,attack,shared_bottleneck,15.890228999978717,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
7,Greedy,Greedy,,1,0.86383455991745,0.8600000143051147,0.86,6,Isolate,3050,attack,shared_bottleneck,15.120432999992772,,100.0,0.0,,100.0,0.0,140,mixed,two_switch
8,Greedy,Greedy,,0,0.7998348474502563,0.800000011920929,0.8,6,Isolate,3598,benign,shared_bottleneck,15.29856799999152,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
9,Greedy,Greedy,,1,0.8622992634773254,0.8600000143051147,0.87,6,Isolate,3871,attack,shared_bottleneck,14.896797999995215,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
10,Greedy,Greedy,,0,0.8182438611984253,0.8199999928474426,0.82,6,Isolate,4169,benign,shared_bottleneck,16.090224999970815,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
11,Greedy,Greedy,,1,0.8727920651435852,0.8799999952316284,0.88,6,Isolate,4879,attack,shared_bottleneck,15.564202000007299,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
12,Greedy,Greedy,,1,0.8727920651435852,0.8799999952316284,0.88,6,Isolate,4880,attack,shared_bottleneck,15.673490999972728,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
13,Greedy,Greedy,,1,0.8686891794204712,0.8700000047683716,0.87,6,Isolate,4996,attack,shared_bottleneck,15.007403999959479,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
14,Greedy,Greedy,,1,0.8686892986297607,0.8700000047683716,0.87,6,Isolate,5001,attack,shared_bottleneck,15.717308999967372,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
15,Greedy,Greedy,,1,0.8786917328834534,0.8799999952316284,0.88,6,Isolate,5006,attack,shared_bottleneck,15.666041999963909,,100.0,0.0,,100.0,0.0,140,mixed,two_switch
16,Greedy,Greedy,,0,0.8206165432929993,0.8100000023841858,0.82,6,Isolate,5672,benign,shared_bottleneck,16.061888000024283,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
17,Greedy,Greedy,,1,0.8545636534690857,0.8500000238418579,0.85,6,Isolate,6640,attack,shared_bottleneck,15.641605999974217,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
18,Greedy,Greedy,,0,0.789990246295929,0.7900000214576721,0.79,6,Isolate,7247,benign,shared_bottleneck,15.56592100001808,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
19,Greedy,Greedy,,0,0.8111498951911926,0.8100000023841858,0.81,6,Isolate,7257,benign,shared_bottleneck,15.336998999998741,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
20,Greedy,Greedy,,0,0.8311519026756287,0.8299999833106995,0.83,6,Isolate,7262,benign,shared_bottleneck,15.089455000008911,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
21,Greedy,Greedy,,0,0.7872647643089294,0.7799999713897705,0.78,6,Isolate,7509,benign,shared_bottleneck,15.012448999982553,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
22,Greedy,Greedy,,1,0.8778383731842041,0.8799999952316284,0.88,6,Isolate,7713,attack,shared_bottleneck,15.230656000028375,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
23,Greedy,Greedy,,1,0.8668792843818665,0.8700000047683716,0.87,6,Isolate,8112,attack,shared_bottleneck,15.514564999989489,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
24,Greedy,Greedy,,1,0.8844065070152283,0.8899999856948853,0.89,6,Isolate,8140,attack,shared_bottleneck,15.805542999999034,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
25,Greedy,Greedy,,1,0.8844060301780701,0.8899999856948853,0.89,6,Isolate,8142,attack,shared_bottleneck,16.556946000036987,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
26,Greedy,Greedy,,0,0.8399470448493958,0.8399999737739563,0.84,6,Isolate,8745,benign,shared_bottleneck,16.505788999950255,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
27,Greedy,Greedy,,0,0.8219642043113708,0.8199999928474426,0.82,6,Isolate,8836,benign,shared_bottleneck,15.062757000009697,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
28,Greedy,Greedy,,0,0.8388247489929199,0.8299999833106995,0.84,6,Isolate,9547,benign,shared_bottleneck,14.957083000012972,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
29,Greedy,Greedy,,1,0.8561859130859375,0.8600000143051147,0.86,6,Isolate,10043,attack,shared_bottleneck,15.289273999997022,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
30,Greedy,Greedy,,1,0.892324686050415,0.8899999856948853,0.89,6,Isolate,10279,attack,shared_bottleneck,15.001562999998441,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
31,Greedy,Greedy,,1,0.8923255801200867,0.8899999856948853,0.89,6,Isolate,10280,attack,shared_bottleneck,15.352935000009893,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
32,Greedy,Greedy,,0,0.8032602667808533,0.800000011920929,0.8,6,Isolate,10658,benign,shared_bottleneck,14.851314999987153,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
33,Greedy,Greedy,,1,0.8678531646728516,0.8600000143051147,0.87,6,Isolate,10853,attack,shared_bottleneck,16.254256999957306,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
34,Greedy,Greedy,,0,0.8378587365150452,0.8299999833106995,0.84,6,Isolate,11791,benign,shared_bottleneck,15.417449999972632,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
35,Greedy,Greedy,,1,0.8499701023101807,0.8500000238418579,0.85,6,Isolate,11906,attack,shared_bottleneck,14.67251799999758,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
36,Greedy,Greedy,,0,0.8349297046661377,0.8399999737739563,0.84,6,Isolate,11955,benign,shared_bottleneck,16.818848000013986,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
37,Greedy,Greedy,,1,0.8590880036354065,0.8600000143051147,0.86,6,Isolate,12438,attack,shared_bottleneck,15.1285370000096,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
38,Greedy,Greedy,,1,0.8899794220924377,0.8899999856948853,0.89,6,Isolate,12666,attack,shared_bottleneck,15.306868999971357,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
39,Greedy,Greedy,,1,0.8740659952163696,0.8700000047683716,0.87,6,Isolate,12681,attack,shared_bottleneck,15.908867000007376,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
40,Greedy,Greedy,,1,0.8425387740135193,0.8500000238418579,0.85,6,Isolate,12878,attack,shared_bottleneck,15.472796999972616,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
41,Greedy,Greedy,,1,0.90160071849823,0.8999999761581421,0.9,6,Isolate,13299,attack,shared_bottleneck,14.73031899996613,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
42,Greedy,Greedy,,1,0.9016007781028748,0.8999999761581421,0.9,6,Isolate,13300,attack,shared_bottleneck,16.150245000005725,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
43,Greedy,Greedy,,0,0.8007186651229858,0.800000011920929,0.8,6,Isolate,13348,benign,shared_bottleneck,16.82396600000402,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
44,Greedy,Greedy,,0,0.7630465626716614,0.7599999904632568,0.76,6,Isolate,13382,benign,shared_bottleneck,17.777034999994612,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
45,Greedy,Greedy,,1,0.8798288702964783,0.8799999952316284,0.87,6,Isolate,13628,attack,shared_bottleneck,15.283548000013525,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
46,Greedy,Greedy,,0,0.8233427405357361,0.8199999928474426,0.82,6,Isolate,13761,benign,shared_bottleneck,15.744174000019484,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
47,Greedy,Greedy,,1,0.8986366391181946,0.8999999761581421,0.9,6,Isolate,13957,attack,shared_bottleneck,15.459755999984282,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
48,Greedy,Greedy,,0,0.7998307943344116,0.800000011920929,0.79,6,Isolate,14449,benign,shared_bottleneck,15.441125999984706,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
49,Greedy,Greedy,,0,0.8410383462905884,0.8399999737739563,0.84,6,Isolate,14557,benign,shared_bottleneck,15.124448000051416,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
50,Greedy,Greedy,,0,0.8410382866859436,0.8399999737739563,0.84,6,Isolate,14558,benign,shared_bottleneck,15.584124999975302,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
51,Greedy,Greedy,,1,0.9198984503746032,0.9200000166893004,0.92,6,Isolate,14853,attack,shared_bottleneck,15.525197999977536,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
52,Greedy,Greedy,,1,0.8886391520500183,0.8899999856948853,0.89,6,Isolate,14870,attack,shared_bottleneck,14.932048000048326,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
53,Greedy,Greedy,,1,0.8786901831626892,0.8799999952316284,0.88,6,Isolate,14880,attack,shared_bottleneck,15.000353999994331,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
54,Greedy,Greedy,,0,0.7828757762908936,0.7799999713897705,0.78,6,Isolate,15438,benign,shared_bottleneck,15.384652999955506,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
55,Greedy,Greedy,,1,0.8823724389076233,0.8799999952316284,0.89,6,Isolate,16062,attack,shared_bottleneck,14.928224999948725,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
56,Greedy,Greedy,,1,0.8523920178413391,0.8500000238418579,0.85,6,Isolate,16156,attack,shared_bottleneck,15.768659999991996,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
57,Greedy,Greedy,,1,0.8999413847923279,0.8999999761581421,0.9,6,Isolate,16958,attack,shared_bottleneck,14.632040999970286,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
58,Greedy,Greedy,,0,0.8077142834663391,0.800000011920929,0.81,6,Isolate,17203,benign,shared_bottleneck,15.05124599998453,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
59,Greedy,Greedy,,0,0.8294690847396851,0.8299999833106995,0.83,6,Isolate,17359,benign,shared_bottleneck,14.586183999995228,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
60,Greedy,Greedy,,0,0.8367106914520264,0.8299999833106995,0.83,6,Isolate,17639,benign,shared_bottleneck,16.33121600002596,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
61,Greedy,Greedy,,0,0.8378546833992004,0.8399999737739563,0.84,6,Isolate,17792,benign,shared_bottleneck,14.998739999953159,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
62,Greedy,Greedy,,1,0.8575001358985901,0.8600000143051147,0.86,6,Isolate,17886,attack,shared_bottleneck,15.361828999971294,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
63,Greedy,Greedy,,0,0.7899861931800842,0.7900000214576721,0.78,6,Isolate,18045,benign,shared_bottleneck,15.018865000001824,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
64,Greedy,Greedy,,0,0.8586136102676392,0.8500000238418579,0.84,6,Isolate,18103,benign,shared_bottleneck,15.257059000020945,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
65,Greedy,Greedy,,0,0.8233593702316284,0.8199999928474426,0.82,6,Isolate,18713,benign,shared_bottleneck,16.280395000023873,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
66,Greedy,Greedy,,0,0.8056234121322632,0.800000011920929,0.8,6,Isolate,18882,benign,shared_bottleneck,15.759578999961832,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
67,Greedy,Greedy,,0,0.8265945315361023,0.8299999833106995,0.82,6,Isolate,19001,benign,shared_bottleneck,16.65986599999769,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
68,Greedy,Greedy,,1,0.8694993853569031,0.8700000047683716,0.88,6,Isolate,19305,attack,shared_bottleneck,16.19378800000959,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
69,Greedy,Greedy,,1,0.8604289293289185,0.8600000143051147,0.87,6,Isolate,19337,attack,shared_bottleneck,15.95682200002102,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
70,Greedy,Greedy,,0,0.8287397623062134,0.8299999833106995,0.83,6,Isolate,19448,benign,shared_bottleneck,15.68816400003925,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
71,Greedy,Greedy,,0,0.7975900769233704,0.800000011920929,0.8,6,Isolate,19709,benign,shared_bottleneck,15.494964999959393,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
72,Greedy,Greedy,,0,0.6926899552345276,0.6899999976158142,0.69,1,Inspect,19803,benign,shared_bottleneck,0.0016289999962282309,11.928,0.0,24.154780055098207,11.735,0.0,66.2489341727659,0,mixed,two_switch
73,Greedy,Greedy,,0,0.7526609301567078,0.75,0.75,6,Isolate,19816,benign,shared_bottleneck,15.25009400000954,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
74,Greedy,Greedy,,0,0.7800804376602173,0.7799999713897705,0.78,6,Isolate,19847,benign,shared_bottleneck,15.207151000026897,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
75,Greedy,Greedy,,1,0.910107433795929,0.9100000262260436,0.91,6,Isolate,20083,attack,shared_bottleneck,15.757740000026388,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
76,Greedy,Greedy,,1,0.9488750696182252,0.949999988079071,0.95,6,Isolate,20134,attack,shared_bottleneck,15.72190700005649,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
77,Greedy,Greedy,,1,0.8454464077949524,0.8500000238418579,0.85,6,Isolate,20212,attack,shared_bottleneck,15.194155000017417,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
78,Greedy,Greedy,,1,0.8581823706626892,0.8600000143051147,0.86,6,Isolate,20257,attack,shared_bottleneck,14.486459000067953,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
79,Greedy,Greedy,,0,0.8401124477386475,0.8399999737739563,0.84,6,Isolate,20753,benign,shared_bottleneck,15.08636000005481,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
80,Greedy,Greedy,,0,0.8276398181915283,0.8299999833106995,0.83,6,Isolate,21426,benign,shared_bottleneck,15.97667700002603,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
81,Greedy,Greedy,,0,0.8077338337898254,0.8100000023841858,0.81,6,Isolate,21444,benign,shared_bottleneck,16.58292500007974,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
82,Greedy,Greedy,,1,0.8508247137069702,0.8500000238418579,0.85,6,Isolate,21705,attack,shared_bottleneck,14.82578000002377,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
83,Greedy,Greedy,,1,0.886523425579071,0.8799999952316284,0.88,6,Isolate,22059,attack,shared_bottleneck,16.289479000079155,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
84,Greedy,Greedy,,0,0.8100687265396118,0.8100000023841858,0.81,6,Isolate,22266,benign,shared_bottleneck,16.432425000061812,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
85,Greedy,Greedy,,1,0.847369909286499,0.8500000238418579,0.85,6,Isolate,22361,attack,shared_bottleneck,14.991508999969483,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
86,Greedy,Greedy,,1,0.8598287105560303,0.8600000143051147,0.86,6,Isolate,22536,attack,shared_bottleneck,14.87156899997899,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
87,Greedy,Greedy,,1,0.8598287105560303,0.8600000143051147,0.86,6,Isolate,22548,attack,shared_bottleneck,15.260069000078147,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
88,Greedy,Greedy,,1,0.880372166633606,0.8799999952316284,0.89,6,Isolate,22613,attack,shared_bottleneck,15.433968000024834,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
89,Greedy,Greedy,,1,0.8707939386367798,0.8700000047683716,0.87,6,Isolate,22848,attack,shared_bottleneck,21.359128000085548,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
90,Greedy,Greedy,,1,0.8508075475692749,0.8500000238418579,0.85,6,Isolate,22856,attack,shared_bottleneck,16.46128499999122,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
91,Greedy,Greedy,,0,0.830065131187439,0.8299999833106995,0.82,6,Isolate,23186,benign,shared_bottleneck,16.687358000012864,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
92,Greedy,Greedy,,0,0.7924128174781799,0.7900000214576721,0.78,6,Isolate,23283,benign,shared_bottleneck,15.51697599995805,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
93,Greedy,Greedy,,0,0.7760483622550964,0.7799999713897705,0.78,6,Isolate,23456,benign,shared_bottleneck,17.298359000051278,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
94,Greedy,Greedy,,0,0.7760480642318726,0.7799999713897705,0.78,6,Isolate,23465,benign,shared_bottleneck,15.706534999935684,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
95,Greedy,Greedy,,1,0.8600333333015442,0.8600000143051147,0.86,6,Isolate,23536,attack,shared_bottleneck,15.280237999945712,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
96,Greedy,Greedy,,1,0.8492719531059265,0.8500000238418579,0.85,6,Isolate,23727,attack,shared_bottleneck,14.958178000028965,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
97,Greedy,Greedy,,0,0.8246086239814758,0.8199999928474426,0.82,6,Isolate,23846,benign,shared_bottleneck,15.003330000013193,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
98,Greedy,Greedy,,0,0.8473970890045166,0.8399999737739563,0.84,6,Isolate,23889,benign,shared_bottleneck,15.52555199998551,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
99,Greedy,Greedy,,1,0.8532842397689819,0.8500000238418579,0.85,6,Isolate,24271,attack,shared_bottleneck,16.185695999979544,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
100,Greedy,Greedy,,0,0.8334739208221436,0.8299999833106995,0.83,6,Isolate,24798,benign,shared_bottleneck,15.462719999959518,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
101,Greedy,Greedy,,0,0.8424508571624756,0.8399999737739563,0.84,6,Isolate,25175,benign,shared_bottleneck,16.622963000031632,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
102,Greedy,Greedy,,0,0.8324522972106934,0.8299999833106995,0.83,6,Isolate,25181,benign,shared_bottleneck,15.712784999891483,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
103,Greedy,Greedy,,0,0.8324527740478516,0.8299999833106995,0.83,6,Isolate,25182,benign,shared_bottleneck,16.254762000016854,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
104,Greedy,Greedy,,1,0.848400354385376,0.8500000238418579,0.85,6,Isolate,25757,attack,shared_bottleneck,15.087447999917458,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
105,Greedy,Greedy,,1,0.8757197856903076,0.8799999952316284,0.87,6,Isolate,25947,attack,shared_bottleneck,15.821366000068338,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
106,Greedy,Greedy,,1,0.9076886177062988,0.9100000262260436,0.91,6,Isolate,26007,attack,shared_bottleneck,14.800422999996954,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
107,Greedy,Greedy,,0,0.8287405371665955,0.8299999833106995,0.83,6,Isolate,26111,benign,shared_bottleneck,16.01040099990314,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
108,Greedy,Greedy,,0,0.8200234174728394,0.8199999928474426,0.82,6,Isolate,26168,benign,shared_bottleneck,15.500912999982575,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
109,Greedy,Greedy,,0,0.8145485520362854,0.8100000023841858,0.82,6,Isolate,26613,benign,shared_bottleneck,15.55136499996479,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
110,Greedy,Greedy,,0,0.8191828727722168,0.8100000023841858,0.82,6,Isolate,27025,benign,shared_bottleneck,15.935758000068745,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
111,Greedy,Greedy,,0,0.8191828727722168,0.8100000023841858,0.82,6,Isolate,27026,benign,shared_bottleneck,14.72310299993751,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
112,Greedy,Greedy,,1,0.8483954071998596,0.8500000238418579,0.85,6,Isolate,28043,attack,shared_bottleneck,20.240457999989303,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
113,Greedy,Greedy,,1,0.8561848402023315,0.8600000143051147,0.86,6,Isolate,28140,attack,shared_bottleneck,15.177867000033984,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
114,Greedy,Greedy,,0,0.8438663482666016,0.8500000238418579,0.84,6,Isolate,28155,benign,shared_bottleneck,14.643749000015305,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
115,Greedy,Greedy,,1,0.8501219153404236,0.8500000238418579,0.85,6,Isolate,29007,attack,shared_bottleneck,14.93984499995804,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
116,Greedy,Greedy,,0,0.8129814267158508,0.8199999928474426,0.82,6,Isolate,29435,benign,shared_bottleneck,16.449792999992496,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
117,Greedy,Greedy,,0,0.8129838705062866,0.8199999928474426,0.82,6,Isolate,29438,benign,shared_bottleneck,15.653770000085387,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
118,Greedy,Greedy,,0,0.8164951801300049,0.8199999928474426,0.82,6,Isolate,29552,benign,shared_bottleneck,16.54510499997741,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
0,RA-Threshold,RA-Threshold,,1,0.8656986355781555,0.8600000143051147,0.85,6,Isolate,271,attack,shared_bottleneck,17.543845999966834,,100.0,0.0,,100.0,0.0,750,mixed,two_switch
1,RA-Threshold,RA-Threshold,,0,0.8092101216316223,0.8100000023841858,0.8,0,Forward,323,benign,shared_bottleneck,0.0018970000610352145,11.928,0.0,30.345440895835925,11.918,0.0,59.82373931564825,280,mixed,two_switch
2,RA-Threshold,RA-Threshold,,1,0.8699979186058044,0.8700000047683716,0.86,6,Isolate,596,attack,shared_bottleneck,19.16951699990932,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
3,RA-Threshold,RA-Threshold,,1,0.8955565094947815,0.8899999856948853,0.9,6,Isolate,662,attack,shared_bottleneck,15.561221999973895,,100.0,0.0,,100.0,0.0,140,mixed,two_switch
4,RA-Threshold,RA-Threshold,,0,0.7705909609794617,0.7699999809265137,0.77,0,Forward,1203,benign,shared_bottleneck,0.0012809999816454365,11.378,0.0,66.0209560154538,11.355,0.0,24.052666590205302,210,mixed,two_switch
5,RA-Threshold,RA-Threshold,,1,0.8352600336074829,0.8299999833106995,0.85,0,Forward,2496,attack,shared_bottleneck,0.0015530000609942363,11.329,0.0,30.37144716710454,11.431,0.0,60.7574177579946,0,mixed,two_switch
6,RA-Threshold,RA-Threshold,,1,0.8638322949409485,0.8600000143051147,0.86,6,Isolate,3048,attack,shared_bottleneck,14.865466999935961,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
7,RA-Threshold,RA-Threshold,,1,0.86383455991745,0.8600000143051147,0.86,6,Isolate,3050,attack,shared_bottleneck,17.716902999950435,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
8,RA-Threshold,RA-Threshold,,0,0.7998348474502563,0.800000011920929,0.8,0,Forward,3598,benign,shared_bottleneck,0.0012329999208304798,11.225,0.0,32.68153981921043,11.192,0.0,57.61074734262914,0,mixed,two_switch
9,RA-Threshold,RA-Threshold,,1,0.8622992634773254,0.8600000143051147,0.87,6,Isolate,3871,attack,shared_bottleneck,15.168480000056661,,100.0,0.0,,100.0,0.0,140,mixed,two_switch
10,RA-Threshold,RA-Threshold,,0,0.8182438611984253,0.8199999928474426,0.82,0,Forward,4169,benign,shared_bottleneck,0.0012929999684274662,11.305,0.0,29.183146806193836,11.389,0.0,60.5044540500544,70,mixed,two_switch
11,RA-Threshold,RA-Threshold,,1,0.8727920651435852,0.8799999952316284,0.88,5,Drop,4879,attack,shared_bottleneck,7.633315000020957,,100.0,0.0,,100.0,0.0,70,mixed,two_switch
12,RA-Threshold,RA-Threshold,,1,0.8727920651435852,0.8799999952316284,0.88,5,Drop,4880,attack,shared_bottleneck,7.746606999944561,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
13,RA-Threshold,RA-Threshold,,1,0.8686891794204712,0.8700000047683716,0.87,5,Drop,4996,attack,shared_bottleneck,7.441501000016615,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
14,RA-Threshold,RA-Threshold,,1,0.8686892986297607,0.8700000047683716,0.87,5,Drop,5001,attack,shared_bottleneck,7.348428999989665,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
15,RA-Threshold,RA-Threshold,,1,0.8786917328834534,0.8799999952316284,0.88,5,Drop,5006,attack,shared_bottleneck,7.543204000057813,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
16,RA-Threshold,RA-Threshold,,0,0.8206165432929993,0.8100000023841858,0.82,0,Forward,5672,benign,shared_bottleneck,0.0013000000080864993,11.717,0.0,60.444803122305856,11.439,0.0,29.167824532854883,0,mixed,two_switch
17,RA-Threshold,RA-Threshold,,1,0.8545636534690857,0.8500000238418579,0.85,5,Drop,6640,attack,shared_bottleneck,7.411803999957556,,100.0,0.0,,100.0,0.0,0,mixed,two_switch
18,RA-Threshold,RA-Threshold,,0,0.789990246295929,0.7900000214576721,0.79,0,Forward,7247,benign,shared_bottleneck,0.0012900000001536682,11.198,0.0,32.3663965951052,11.398,0.0,58.430751105190815,0,mixed,two_switch
19,RA-Threshold,RA-Threshold,,0,0.8111498951911926,0.8100000023841858,0.81,0,Forward,7257,benign,shared_bottleneck,0.001269999984288006,11.274,0.0,67.782874620445,11.217,0.0,22.648173330960326,0,mixed,two_switch
20,RA-Threshold,RA-Threshold,,0,0.8311519026756287,0.8299999833106995,0.83,0,Forward,7262,benign,shared_bottleneck,0.0017050000451490632,11.145,0.0,22.71485810145711,11.163,0.0,67.83212918810807,0,mixed,two_switch
